sprint_id,sprint_name,state,start_date,end_date,complete_date,activated_date
5374.0,RHD-Sprint 23,closed,2016-11-01T11:36:20.362Z,2016-11-15T12:36:00.000Z,2016-11-21T08:58:10.713Z,2016-11-01T11:36:20.362Z
5422.0,RHD-Sprint 24,closed,2016-11-15T08:59:11.792Z,2016-11-29T08:59:00.000Z,2016-12-01T12:29:22.966Z,2016-11-15T08:59:11.792Z
5492.0,RHD-Sprint 25,closed,2016-11-29T08:01:58.271Z,2016-12-13T08:01:00.000Z,2016-12-13T13:48:34.087Z,2016-11-29T08:01:58.271Z
5514.0,RHD-Sprint 26,closed,2016-12-13T07:29:35.533Z,2017-01-08T07:29:00.000Z,2017-01-19T09:23:47.702Z,2016-12-13T07:29:35.533Z
5608.0,RHD-Sprint 27,closed,2017-01-10T09:22:04.193Z,2017-01-24T09:22:00.000Z,2017-01-23T15:34:53.438Z,2017-01-10T09:22:04.193Z
5642.0,RHD-Sprint 28,closed,2017-01-23T15:35:21.058Z,2017-02-06T15:35:00.000Z,2017-02-10T09:34:39.967Z,2017-01-23T15:35:21.058Z
5698.0,RHD-Sprint 29,closed,2017-02-07T10:06:12.578Z,2017-02-21T10:06:00.000Z,2017-02-23T13:02:30.266Z,2017-02-07T10:06:12.578Z
5752.0,RHD-Sprint 30,closed,2017-02-21T09:00:41.999Z,2017-03-07T09:00:00.000Z,2017-03-06T15:58:05.364Z,2017-02-21T09:00:41.999Z
5796.0,RHD-Sprint 31,closed,2017-03-07T07:00:00.000Z,2017-03-21T07:00:00.000Z,2017-03-23T10:04:33.723Z,2017-03-07T07:00:00.000Z
5848.0,RHD-Sprint 32,closed,2017-03-21T11:42:44.116Z,2017-04-04T11:42:00.000Z,2017-04-06T12:51:42.890Z,2017-03-21T11:42:44.116Z
5890.0,RHD-Sprint 33,closed,2017-04-04T09:07:50.985Z,2017-04-18T09:07:00.000Z,2017-04-20T15:35:21.076Z,2017-04-04T09:07:50.985Z
5948.0,RHD-Sprint 34,closed,2017-04-18T06:50:08.157Z,2017-05-02T06:50:00.000Z,2017-05-04T13:31:42.910Z,2017-04-18T06:50:08.157Z
6010.0,RHD-Sprint 35,closed,2017-05-02T11:09:21.284Z,2017-05-16T11:09:00.000Z,2017-05-18T08:23:52.682Z,2017-05-02T11:09:21.284Z
6048.0,MWES 2017-05-16,closed,2017-05-16T06:19:48.124Z,2017-05-30T06:19:00.000Z,2017-06-01T07:25:16.973Z,2017-05-16T06:19:48.124Z
6100.0,MWES 2017-05-30,closed,2017-05-30T08:25:06.662Z,2017-06-13T08:25:00.000Z,2017-06-15T12:38:02.623Z,2017-05-30T08:25:06.662Z
6168.0,MWES 2017-06-13,closed,2017-06-13T07:55:50.821Z,2017-06-27T07:55:00.000Z,2017-06-30T09:03:01.070Z,2017-06-13T07:55:50.821Z
6170.0,MWES 2017-06-27,closed,2017-06-27T08:01:38.554Z,2017-07-11T08:01:00.000Z,2017-07-13T08:55:14.939Z,2017-06-27T08:01:38.554Z
6263.0,MWES 2017-07-11,closed,2017-07-11T07:00:00.000Z,2017-07-25T07:00:00.000Z,2017-08-09T07:00:12.077Z,2017-07-11T07:00:00.000Z
6331.0,MWES 2017-07-25,closed,2017-07-25T16:25:12.196Z,2017-08-08T16:25:00.000Z,2017-08-09T07:01:14.597Z,2017-07-25T16:25:12.196Z
6397.0,MWES 2017-08-08,closed,2017-08-08T07:00:36.795Z,2017-08-22T07:00:00.000Z,2017-09-04T07:42:40.828Z,2017-08-08T07:00:36.795Z
6451.0,MWES 2017-08-22,closed,2017-08-22T07:00:12.490Z,2017-09-05T07:00:00.000Z,2017-09-11T11:03:16.584Z,2017-08-22T07:00:12.490Z
6489.0,MWES 2017-09-05,closed,2017-09-05T06:56:57.288Z,2017-09-19T06:56:00.000Z,2017-09-18T14:26:11.687Z,2017-09-05T06:56:57.288Z
6567.0,MWES 2017-09-19,closed,2017-09-19T07:00:00.000Z,2017-10-03T07:00:00.000Z,2017-10-03T08:39:16.799Z,2017-09-19T07:00:00.000Z
6629.0,MWES 2017-10-03,closed,2017-10-03T07:00:57.816Z,2017-10-17T07:00:00.000Z,2017-10-17T10:44:21.578Z,2017-10-03T07:00:57.816Z
6631.0,MWES 2017-10-17,closed,2017-10-17T07:38:22.634Z,2017-10-31T07:38:00.000Z,2017-10-30T15:41:21.378Z,2017-10-17T07:38:22.634Z
6689.0,MWES 2017-10-31,closed,2017-10-31T08:00:00.000Z,2017-11-14T08:00:00.000Z,2017-11-14T08:56:50.738Z,2017-10-31T08:00:00.000Z
6717.0,MWES 2017-11-14,closed,2017-11-14T08:58:08.654Z,2017-11-28T08:58:00.000Z,2017-11-28T10:05:12.178Z,2017-11-14T08:58:08.654Z
6773.0,MWES 2017-11-28,closed,2017-11-28T10:05:05.261Z,2017-12-12T10:05:00.000Z,2017-12-13T10:39:30.197Z,2017-11-28T10:05:05.261Z
4598.0,ORG-Q4FY16-Week8,closed,2016-02-08T13:26:28.882Z,2016-02-12T13:26:00.000Z,2016-02-15T10:17:35.998Z,2016-02-08T13:26:28.882Z
4606.0,ORG-Q4FY16-Week11,closed,2016-02-15T08:47:50.095Z,2016-02-22T08:47:00.000Z,2016-02-22T13:19:33.261Z,2016-02-15T08:47:50.095Z
4634.0,ORG-Q4FY16-Week12,closed,2016-02-22T13:19:59.464Z,2016-02-29T13:19:00.000Z,2016-03-01T11:37:01.958Z,2016-02-22T13:19:59.464Z
4662.0,ORG-Q4FY16-Week13,closed,2016-02-29T11:00:13.979Z,2016-03-07T11:00:00.000Z,2016-03-10T09:12:22.663Z,2016-02-29T11:00:13.979Z
4682.0,ORG-Sprint 5,closed,2016-03-07T08:51:22.634Z,2016-03-14T07:51:00.000Z,2016-03-22T09:09:22.971Z,2016-03-07T08:51:22.634Z
4712.0,ORG-Sprint 6,closed,2016-03-14T08:05:34.920Z,2016-03-21T08:05:00.000Z,2016-03-22T09:10:44.312Z,2016-03-14T08:05:34.920Z
4730.0,ORG-Sprint 7,closed,2016-03-21T09:07:17.823Z,2016-04-04T08:07:00.000Z,2016-04-04T13:41:51.711Z,2016-03-21T09:07:17.823Z
4768.0,ORG-Sprint 8,closed,2016-04-04T08:23:47.677Z,2016-04-18T08:23:00.000Z,2016-04-19T11:27:47.234Z,2016-04-04T08:23:47.677Z
4784.0,ORG-Sprint 9,closed,2016-04-18T13:26:42.036Z,2016-05-02T12:26:00.000Z,2016-05-03T13:38:03.176Z,2016-04-18T13:26:42.036Z
4866.0,ORG-Sprint 10,closed,2016-05-02T10:33:10.339Z,2016-05-16T10:33:00.000Z,2016-05-16T15:05:34.139Z,2016-05-02T10:33:10.339Z
4902.0,ORG-Sprint 11,closed,2016-05-16T15:04:47.557Z,2016-05-30T14:04:00.000Z,2016-05-30T14:29:59.229Z,2016-05-16T15:04:47.557Z
4936.0,ORG-Sprint 12,closed,2016-05-30T08:18:00.606Z,2016-06-13T08:18:00.000Z,2016-06-15T12:19:02.146Z,2016-05-30T08:18:00.606Z
4980.0,ORG-Sprint 13,closed,2016-06-13T14:42:45.833Z,2016-06-27T13:42:00.000Z,2016-07-01T05:55:34.839Z,2016-06-13T14:42:45.833Z
5016.0,ORG-Sprint 14,closed,2016-06-27T12:37:01.555Z,2016-07-11T12:37:00.000Z,2016-07-13T12:17:48.479Z,2016-06-27T12:37:01.555Z
5054.0,ORG-Sprint 15,closed,2016-07-11T11:22:52.113Z,2016-07-25T10:22:00.000Z,2016-07-28T11:24:48.263Z,2016-07-11T11:22:52.113Z
5120.0,ORG-Sprint 16,closed,2016-07-25T13:00:57.615Z,2016-08-08T13:00:00.000Z,2016-08-09T08:58:03.946Z,2016-07-25T13:00:57.615Z
5136.0,RHD-Sprint 17,closed,2016-08-08T08:56:52.819Z,2016-08-22T08:56:00.000Z,2016-08-22T09:36:06.073Z,2016-08-08T08:56:52.819Z
5178.0,RHD-Sprint 18,closed,2016-08-22T08:23:53.612Z,2016-09-06T08:23:00.000Z,2016-09-06T11:23:08.777Z,2016-08-22T08:23:53.612Z
5226.0,RHD-Sprint 19,closed,2016-09-06T06:49:30.863Z,2016-09-20T06:49:00.000Z,2016-09-21T08:14:20.027Z,2016-09-06T06:49:30.863Z
5270.0,RHD-Sprint 20,closed,2016-09-20T06:11:35.888Z,2016-10-04T06:11:00.000Z,2016-10-10T10:34:50.895Z,2016-09-20T06:11:35.888Z
5314.0,RHD-Sprint 21,closed,2016-10-04T07:38:26.250Z,2016-10-18T07:38:00.000Z,2016-10-19T09:11:44.202Z,2016-10-04T07:38:26.250Z
5350.0,RHD-Sprint 22,closed,2016-10-18T07:19:55.275Z,2016-11-01T07:19:00.000Z,2016-11-01T14:13:03.913Z,2016-10-18T07:19:55.275Z
5374.0,RHD-Sprint 23,closed,2016-11-01T11:36:20.362Z,2016-11-15T12:36:00.000Z,2016-11-21T08:58:10.713Z,2016-11-01T11:36:20.362Z
5422.0,RHD-Sprint 24,closed,2016-11-15T08:59:11.792Z,2016-11-29T08:59:00.000Z,2016-12-01T12:29:22.966Z,2016-11-15T08:59:11.792Z
5492.0,RHD-Sprint 25,closed,2016-11-29T08:01:58.271Z,2016-12-13T08:01:00.000Z,2016-12-13T13:48:34.087Z,2016-11-29T08:01:58.271Z
5514.0,RHD-Sprint 26,closed,2016-12-13T07:29:35.533Z,2017-01-08T07:29:00.000Z,2017-01-19T09:23:47.702Z,2016-12-13T07:29:35.533Z
5608.0,RHD-Sprint 27,closed,2017-01-10T09:22:04.193Z,2017-01-24T09:22:00.000Z,2017-01-23T15:34:53.438Z,2017-01-10T09:22:04.193Z
5642.0,RHD-Sprint 28,closed,2017-01-23T15:35:21.058Z,2017-02-06T15:35:00.000Z,2017-02-10T09:34:39.967Z,2017-01-23T15:35:21.058Z
5698.0,RHD-Sprint 29,closed,2017-02-07T10:06:12.578Z,2017-02-21T10:06:00.000Z,2017-02-23T13:02:30.266Z,2017-02-07T10:06:12.578Z
5752.0,RHD-Sprint 30,closed,2017-02-21T09:00:41.999Z,2017-03-07T09:00:00.000Z,2017-03-06T15:58:05.364Z,2017-02-21T09:00:41.999Z
5796.0,RHD-Sprint 31,closed,2017-03-07T07:00:00.000Z,2017-03-21T07:00:00.000Z,2017-03-23T10:04:33.723Z,2017-03-07T07:00:00.000Z
5848.0,RHD-Sprint 32,closed,2017-03-21T11:42:44.116Z,2017-04-04T11:42:00.000Z,2017-04-06T12:51:42.890Z,2017-03-21T11:42:44.116Z
5890.0,RHD-Sprint 33,closed,2017-04-04T09:07:50.985Z,2017-04-18T09:07:00.000Z,2017-04-20T15:35:21.076Z,2017-04-04T09:07:50.985Z
5948.0,RHD-Sprint 34,closed,2017-04-18T06:50:08.157Z,2017-05-02T06:50:00.000Z,2017-05-04T13:31:42.910Z,2017-04-18T06:50:08.157Z
6010.0,RHD-Sprint 35,closed,2017-05-02T11:09:21.284Z,2017-05-16T11:09:00.000Z,2017-05-18T08:23:52.682Z,2017-05-02T11:09:21.284Z
6048.0,MWES 2017-05-16,closed,2017-05-16T06:19:48.124Z,2017-05-30T06:19:00.000Z,2017-06-01T07:25:16.973Z,2017-05-16T06:19:48.124Z
6100.0,MWES 2017-05-30,closed,2017-05-30T08:25:06.662Z,2017-06-13T08:25:00.000Z,2017-06-15T12:38:02.623Z,2017-05-30T08:25:06.662Z
6168.0,MWES 2017-06-13,closed,2017-06-13T07:55:50.821Z,2017-06-27T07:55:00.000Z,2017-06-30T09:03:01.070Z,2017-06-13T07:55:50.821Z
6170.0,MWES 2017-06-27,closed,2017-06-27T08:01:38.554Z,2017-07-11T08:01:00.000Z,2017-07-13T08:55:14.939Z,2017-06-27T08:01:38.554Z
6263.0,MWES 2017-07-11,closed,2017-07-11T07:00:00.000Z,2017-07-25T07:00:00.000Z,2017-08-09T07:00:12.077Z,2017-07-11T07:00:00.000Z
6331.0,MWES 2017-07-25,closed,2017-07-25T16:25:12.196Z,2017-08-08T16:25:00.000Z,2017-08-09T07:01:14.597Z,2017-07-25T16:25:12.196Z
6397.0,MWES 2017-08-08,closed,2017-08-08T07:00:36.795Z,2017-08-22T07:00:00.000Z,2017-09-04T07:42:40.828Z,2017-08-08T07:00:36.795Z
6451.0,MWES 2017-08-22,closed,2017-08-22T07:00:12.490Z,2017-09-05T07:00:00.000Z,2017-09-11T11:03:16.584Z,2017-08-22T07:00:12.490Z
6489.0,MWES 2017-09-05,closed,2017-09-05T06:56:57.288Z,2017-09-19T06:56:00.000Z,2017-09-18T14:26:11.687Z,2017-09-05T06:56:57.288Z
6567.0,MWES 2017-09-19,closed,2017-09-19T07:00:00.000Z,2017-10-03T07:00:00.000Z,2017-10-03T08:39:16.799Z,2017-09-19T07:00:00.000Z
6629.0,MWES 2017-10-03,closed,2017-10-03T07:00:57.816Z,2017-10-17T07:00:00.000Z,2017-10-17T10:44:21.578Z,2017-10-03T07:00:57.816Z
6631.0,MWES 2017-10-17,closed,2017-10-17T07:38:22.634Z,2017-10-31T07:38:00.000Z,2017-10-30T15:41:21.378Z,2017-10-17T07:38:22.634Z
6689.0,MWES 2017-10-31,closed,2017-10-31T08:00:00.000Z,2017-11-14T08:00:00.000Z,2017-11-14T08:56:50.738Z,2017-10-31T08:00:00.000Z
6717.0,MWES 2017-11-14,closed,2017-11-14T08:58:08.654Z,2017-11-28T08:58:00.000Z,2017-11-28T10:05:12.178Z,2017-11-14T08:58:08.654Z
6773.0,MWES 2017-11-28,closed,2017-11-28T10:05:05.261Z,2017-12-12T10:05:00.000Z,2017-12-13T10:39:30.197Z,2017-11-28T10:05:05.261Z
1831.0,2014/S5 (31-Mar > 13-Apr),closed,2014-03-31T00:18:44.332Z,2014-04-13T07:00:00.000Z,2014-04-11T07:04:56.820Z,2014-03-31T00:18:44.332Z
1851.0,Sprint to Beta1 CF,closed,2014-02-18T14:10:00.000Z,2014-03-21T14:10:00.000Z,2014-04-01T09:08:04.078Z,2014-02-18T14:10:00.000Z
1920.0,Sprint to Beta2 Release,closed,2014-05-12T13:43:00.934Z,2014-05-26T13:43:00.000Z,2014-06-25T18:36:01.357Z,2014-05-12T13:43:00.934Z
1960.0,Sprint 20141112,closed,2014-11-12T15:02:44.835Z,2014-11-28T15:02:00.000Z,2014-11-12T15:06:48.671Z,2014-11-12T15:02:44.835Z
2130.0,Sprint to Beta3 Release,closed,2014-06-18T18:52:05.465Z,2014-07-28T18:52:00.000Z,2014-08-04T19:37:08.635Z,2014-06-18T18:52:05.465Z
2240.0,Sprint to CR1 Release,closed,2014-08-04T20:00:53.083Z,2014-09-22T07:01:00.000Z,2014-11-07T10:44:26.381Z,2014-08-04T20:00:53.083Z
2610.0,Sprint #1 April 2015,closed,2015-04-01T08:32:00.000Z,2015-04-17T08:32:00.000Z,2015-04-20T09:40:46.408Z,2015-04-01T08:32:00.000Z
2922.0,Sprint #2 April 2015,closed,2015-04-20T09:50:34.382Z,2015-05-01T09:50:00.000Z,2015-05-04T18:39:17.942Z,2015-04-20T09:50:34.382Z
3002.0,Sprint #3 May 2015,closed,2015-05-04T18:40:25.122Z,2015-05-15T18:40:00.000Z,2015-05-18T19:00:51.892Z,2015-05-04T18:40:25.122Z
3022.0,Sprint #4 May 2015,closed,2015-05-18T19:02:21.647Z,2015-06-04T19:02:00.000Z,2015-06-10T13:10:26.527Z,2015-05-18T19:02:21.647Z
3172.0,Sprint #5 Jun 2015,closed,2015-06-08T13:11:04.881Z,2015-06-26T13:11:00.000Z,2015-06-30T05:56:46.664Z,2015-06-08T13:11:04.881Z
3182.0,Sprint #6 July 2015,closed,2015-06-30T16:01:25.081Z,2015-07-18T16:01:00.000Z,2015-07-20T15:40:38.671Z,2015-06-30T16:01:25.081Z
3232.0,Sprint #7 July 2015,closed,2015-07-20T15:42:35.698Z,2015-08-07T15:42:00.000Z,2015-08-18T18:24:36.543Z,2015-07-20T15:42:35.698Z
3252.0,03-Aug >> 16-Aug 2015-JBDS/J 2,closed,2015-08-03T05:52:17.736Z,2015-08-17T05:52:00.000Z,2015-08-17T01:46:18.827Z,2015-08-03T05:52:17.736Z
3292.0,17-Aug >> 30-Aug 2015-JBDS/J 3,closed,2015-08-17T01:46:38.285Z,2015-08-31T01:46:00.000Z,2015-08-31T03:08:51.969Z,2015-08-17T01:46:38.285Z
3322.0,31-Aug >> 13-Sep 2015-JBDS/JBT,closed,2015-08-31T03:10:08.088Z,2015-09-14T03:10:00.000Z,2015-09-16T06:54:23.424Z,2015-08-31T03:10:08.088Z
3332.0,Sprint #8 August 2015,closed,2015-08-17T18:24:16.145Z,2015-09-07T18:24:00.000Z,2015-09-05T00:52:43.683Z,2015-08-17T18:24:16.145Z
3412.0,14-Sep >> 27-Sep 2015-JBDS/JBT,closed,2015-09-16T06:54:40.463Z,2015-09-30T06:54:00.000Z,2015-09-29T23:24:04.567Z,2015-09-16T06:54:40.463Z
3422.0,Sprint #9 September 2016,closed,2015-09-08T00:53:00.000Z,2015-09-29T00:53:00.000Z,2015-12-03T18:41:06.819Z,2015-09-08T00:53:00.000Z
3532.0,12-Oct >> 25-Oct 2015-JBDS/JBT,closed,2015-10-12T05:38:21.199Z,2015-10-26T05:38:00.000Z,2015-10-26T02:45:19.083Z,2015-10-12T05:38:21.199Z
3752.0,26-Oct >> 08-Nov 2015-JBDS/JBT,closed,2015-10-26T02:54:44.095Z,2015-11-09T03:54:00.000Z,2015-11-12T06:17:00.270Z,2015-10-26T02:54:44.095Z
4032.0,09-Nov >> 22-Nov 2015-JBDS/JBT,closed,2015-11-12T23:40:08.604Z,2015-11-26T23:40:00.000Z,2016-01-04T06:16:38.008Z,2015-11-12T23:40:08.604Z
4242.0,23-Nov >> 06-Dec 2015-JBDS/JBT,closed,2016-01-04T06:17:58.610Z,2016-01-18T06:17:00.000Z,2016-01-05T00:54:04.518Z,2016-01-04T06:17:58.610Z
4504.0,04-Jan >> 17-Jan 2016-JBDS/JBT,closed,2016-01-05T00:54:26.360Z,2016-01-19T00:54:00.000Z,2016-01-18T23:20:46.474Z,2016-01-05T00:54:26.360Z
4506.0,18-Jan >> 31-Jan 2016-JBDS/JBT,closed,2016-01-18T23:28:14.554Z,2016-02-01T23:28:00.000Z,2016-02-03T07:07:27.337Z,2016-01-18T23:28:14.554Z
4562.0,devex #0 January 2016,closed,2016-01-27T22:23:51.589Z,2016-02-01T22:23:00.000Z,2016-02-02T15:19:59.539Z,2016-01-27T22:23:51.589Z
4564.0,devex #1 February 2016,closed,2016-02-02T15:20:48.315Z,2016-02-16T15:20:00.000Z,2016-02-15T17:45:01.124Z,2016-02-02T15:20:48.315Z
4574.0,devex #2 February 2016,closed,2016-02-15T17:45:12.141Z,2016-02-29T17:45:00.000Z,2016-02-29T10:24:41.546Z,2016-02-15T17:45:12.141Z
4578.0,15-Feb >> 28-Feb 2016-JBDS/JBT,closed,2016-02-17T06:18:54.023Z,2016-03-02T06:18:00.000Z,2016-03-01T01:22:09.970Z,2016-02-17T06:18:54.023Z
4622.0,devex #3 February 2016,closed,2016-03-01T11:03:30.351Z,2016-03-15T11:03:00.000Z,2016-03-14T23:19:50.271Z,2016-03-01T11:03:30.351Z
4624.0,devex #4 March 2016,closed,2016-03-14T23:20:04.959Z,2016-03-28T22:20:00.000Z,2016-03-29T20:48:32.485Z,2016-03-14T23:20:04.959Z
4756.0,devex #5 April 2016,closed,2016-04-11T16:39:58.432Z,2016-04-25T15:39:00.000Z,2016-04-20T15:18:39.416Z,2016-04-11T16:39:58.432Z
4758.0,devex #113 April 2016,closed,2016-04-18T22:15:16.496Z,2016-05-03T14:00:00.000Z,2016-05-09T06:33:37.059Z,2016-04-18T22:15:16.496Z
4806.0,25-Apr >> 08-May 2016-JBDS/JBT,closed,2016-04-27T12:16:30.748Z,2016-05-11T12:16:00.000Z,2016-05-09T00:54:20.887Z,2016-04-27T12:16:30.748Z
4826.0,devex #114 May 2016,closed,2016-05-04T12:00:08.611Z,2016-05-25T12:00:00.000Z,2016-05-25T14:52:01.149Z,2016-05-04T12:00:08.611Z
4840.0,devex #115 May 2016,closed,2016-05-24T14:53:13.815Z,2016-06-14T14:53:00.000Z,2016-06-16T09:59:03.011Z,2016-05-24T14:53:13.815Z
4842.0,09-May >> 22-May 2016-JBDS/JBT,closed,2016-05-09T01:02:02.471Z,2016-05-23T01:02:00.000Z,2016-05-29T22:57:05.191Z,2016-05-09T01:02:02.471Z
4880.0,RHDEVDOCS Sprint 116,closed,2016-06-15T10:37:47.334Z,2016-07-06T10:37:00.000Z,2016-06-21T01:47:49.324Z,2016-06-15T10:37:47.334Z
4922.0,RHDEVDOCS Sprint 115,closed,2016-05-25T13:00:00.000Z,2016-06-15T13:00:00.000Z,2016-06-17T10:26:12.686Z,2016-05-25T13:00:00.000Z
4974.0,devex #116 June 2016,closed,2016-06-14T10:01:50.428Z,2016-07-05T10:01:00.000Z,2016-07-05T18:59:56.635Z,2016-06-14T10:01:50.428Z
4998.0,devex #117 July 2016,closed,2016-07-05T19:00:47.148Z,2016-07-26T19:00:00.000Z,2016-07-27T13:09:45.438Z,2016-07-05T19:00:47.148Z
5000.0,devex #118 July 2016,closed,2016-07-27T13:10:27.621Z,2016-08-17T13:10:00.000Z,2016-08-17T08:00:33.578Z,2016-07-27T13:10:27.621Z
5008.0,RHDEVDOCS Sprint 116,closed,2016-06-14T17:46:37.988Z,2016-07-05T17:46:00.000Z,2016-07-05T14:09:46.246Z,2016-06-14T17:46:37.988Z
5048.0,RHDEVDOCS Sprint 117,closed,2016-07-06T16:43:00.000Z,2016-07-26T16:43:00.000Z,2016-07-27T07:19:17.050Z,2016-07-06T16:43:00.000Z
5050.0,devex #119 August 2016,closed,2016-08-17T08:00:03.040Z,2016-09-07T08:00:00.000Z,2016-09-07T15:38:32.852Z,2016-08-17T08:00:03.040Z
5130.0,RHDEVDOCS Sprint 118,closed,2016-07-27T07:20:58.600Z,2016-08-16T07:20:00.000Z,2016-08-19T13:32:35.932Z,2016-07-27T07:20:58.600Z
5132.0,"RHDEVDOCS Sprint 119, > Sep 7",closed,2016-08-17T13:33:00.000Z,2016-09-07T13:33:00.000Z,2016-09-07T13:22:17.592Z,2016-08-17T13:33:00.000Z
5180.0,devex #120 September 2016,closed,2016-09-07T15:38:07.761Z,2016-09-28T15:38:00.000Z,2016-09-28T16:02:05.803Z,2016-09-07T15:38:07.761Z
5210.0,"RHDEVDOCS Sprint 120, > Sep 28",closed,2016-09-07T13:22:07.011Z,2016-09-28T13:22:00.000Z,2016-09-29T12:00:12.170Z,2016-09-07T13:22:07.011Z
5230.0,"RHDEVDOCS Sprint 121, > Oct 19",closed,2016-09-29T12:00:48.801Z,2016-10-20T12:00:00.000Z,2016-10-21T13:31:31.476Z,2016-09-29T12:00:48.801Z
1960.0,Sprint 20141112,closed,2014-11-12T15:02:44.835Z,2014-11-28T15:02:00.000Z,2014-11-12T15:06:48.671Z,2014-11-12T15:02:44.835Z
2240.0,Sprint to CR1 Release,closed,2014-08-04T20:00:53.083Z,2014-09-22T07:01:00.000Z,2014-11-07T10:44:26.381Z,2014-08-04T20:00:53.083Z
2610.0,Sprint #1 April 2015,closed,2015-04-01T08:32:00.000Z,2015-04-17T08:32:00.000Z,2015-04-20T09:40:46.408Z,2015-04-01T08:32:00.000Z
2922.0,Sprint #2 April 2015,closed,2015-04-20T09:50:34.382Z,2015-05-01T09:50:00.000Z,2015-05-04T18:39:17.942Z,2015-04-20T09:50:34.382Z
3002.0,Sprint #3 May 2015,closed,2015-05-04T18:40:25.122Z,2015-05-15T18:40:00.000Z,2015-05-18T19:00:51.892Z,2015-05-04T18:40:25.122Z
3022.0,Sprint #4 May 2015,closed,2015-05-18T19:02:21.647Z,2015-06-04T19:02:00.000Z,2015-06-10T13:10:26.527Z,2015-05-18T19:02:21.647Z
3172.0,Sprint #5 Jun 2015,closed,2015-06-08T13:11:04.881Z,2015-06-26T13:11:00.000Z,2015-06-30T05:56:46.664Z,2015-06-08T13:11:04.881Z
3182.0,Sprint #6 July 2015,closed,2015-06-30T16:01:25.081Z,2015-07-18T16:01:00.000Z,2015-07-20T15:40:38.671Z,2015-06-30T16:01:25.081Z
3232.0,Sprint #7 July 2015,closed,2015-07-20T15:42:35.698Z,2015-08-07T15:42:00.000Z,2015-08-18T18:24:36.543Z,2015-07-20T15:42:35.698Z
3332.0,Sprint #8 August 2015,closed,2015-08-17T18:24:16.145Z,2015-09-07T18:24:00.000Z,2015-09-05T00:52:43.683Z,2015-08-17T18:24:16.145Z
3422.0,Sprint #9 September 2016,closed,2015-09-08T00:53:00.000Z,2015-09-29T00:53:00.000Z,2015-12-03T18:41:06.819Z,2015-09-08T00:53:00.000Z
3542.0,Sprint #11 January 2016,closed,2016-01-25T17:04:02.404Z,2016-02-08T17:04:00.000Z,2016-01-27T22:16:21.805Z,2016-01-25T17:04:02.404Z
4758.0,devex #113 April 2016,closed,2016-04-18T22:15:16.496Z,2016-05-03T14:00:00.000Z,2016-05-09T06:33:37.059Z,2016-04-18T22:15:16.496Z
4826.0,devex #114 May 2016,closed,2016-05-04T12:00:08.611Z,2016-05-25T12:00:00.000Z,2016-05-25T14:52:01.149Z,2016-05-04T12:00:08.611Z
4840.0,devex #115 May 2016,closed,2016-05-24T14:53:13.815Z,2016-06-14T14:53:00.000Z,2016-06-16T09:59:03.011Z,2016-05-24T14:53:13.815Z
4998.0,devex #117 July 2016,closed,2016-07-05T19:00:47.148Z,2016-07-26T19:00:00.000Z,2016-07-27T13:09:45.438Z,2016-07-05T19:00:47.148Z
5000.0,devex #118 July 2016,closed,2016-07-27T13:10:27.621Z,2016-08-17T13:10:00.000Z,2016-08-17T08:00:33.578Z,2016-07-27T13:10:27.621Z
5050.0,devex #119 August 2016,closed,2016-08-17T08:00:03.040Z,2016-09-07T08:00:00.000Z,2016-09-07T15:38:32.852Z,2016-08-17T08:00:03.040Z
5180.0,devex #120 September 2016,closed,2016-09-07T15:38:07.761Z,2016-09-28T15:38:00.000Z,2016-09-28T16:02:05.803Z,2016-09-07T15:38:07.761Z
5506.0,devex #125 December 2016,closed,2016-12-21T17:21:32.441Z,2017-01-11T17:21:00.000Z,2017-01-11T15:51:27.758Z,2016-12-21T17:21:32.441Z
5676.0,devex #127 February 2017,closed,2017-02-01T14:56:36.140Z,2017-02-21T14:56:00.000Z,2017-02-22T16:48:03.062Z,2017-02-01T14:56:36.140Z
5894.0,devex #130 April 2017,closed,2017-04-05T09:33:29.122Z,2017-04-25T09:33:00.000Z,2017-04-28T07:44:24.186Z,2017-04-05T09:33:29.122Z
6050.0,devex #132 May 2017,closed,2017-05-18T08:50:32.411Z,2017-06-06T08:50:00.000Z,2017-06-07T15:12:21.855Z,2017-05-18T08:50:32.411Z
6309.0,devex #135 July 2017,closed,2017-07-19T15:43:10.526Z,2017-08-08T15:43:00.000Z,2017-08-10T11:26:50.207Z,2017-07-19T15:43:10.526Z
6635.0,devex #139 October 2017,closed,2017-10-11T08:00:03.341Z,2017-10-31T08:00:00.000Z,2017-11-03T10:45:00.354Z,2017-10-11T08:00:03.341Z
6817.0,devex #142 December 2017,closed,2017-12-13T14:45:16.903Z,2018-01-03T03:45:00.000Z,2018-01-08T14:56:15.288Z,2017-12-13T14:45:16.903Z
6921.0,devex #143 January 2018,closed,2018-01-03T14:56:06.851Z,2018-01-23T03:56:00.000Z,2018-01-24T13:52:06.225Z,2018-01-03T14:56:06.851Z
7037.0,devex #145 February 2018,closed,2018-02-14T10:45:12.517Z,2018-03-05T23:45:00.000Z,2018-03-07T10:26:23.498Z,2018-02-14T10:45:12.517Z
8324.0,devex #161 January 2019,closed,2019-01-16T13:56:16.353Z,2019-02-06T13:56:00.000Z,2019-02-06T12:41:28.136Z,2019-01-16T13:56:16.353Z
